Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,21.850000,23.770000,21.559999,22.420000,22.420000,24628600
2020-10-05,22.559999,22.780001,20.549999,21.040001,21.040001,17641853
2020-10-12,21.139999,22.350000,20.709999,21.200001,21.200001,13986242
2020-10-19,21.240000,21.530001,20.250000,20.420000,20.420000,8939830
2020-10-26,20.200001,20.330000,18.360001,18.799999,18.799999,10933201
2020-11-02,18.875000,20.450001,18.605000,20.250000,20.250000,10367422
2020-11-09,20.879999,22.879999,20.299999,22.870001,22.870001,10761557
2020-11-16,22.870001,25.049999,22.770000,25.020000,25.020000,8262028
2020-11-23,25.350000,25.639999,24.559999,24.920000,24.920000,7376431
2020-11-30,24.799999,25.469999,24.370001,24.900000,24.900000,8418591
2020-12-07,25.260000,26.430000,24.969999,25.100000,25.100000,7586770
2020-12-14,25.120001,26.920000,24.990000,26.420000,26.420000,12241456
2020-12-21,26.110001,28.690001,25.510000,28.209999,28.209999,3981576
2020-12-28,29.500000,30.680000,29.000000,30.000000,30.000000,3644217
2021-01-04,30.620001,34.099998,29.860001,33.430000,33.430000,9693749
2021-01-11,33.520000,34.480000,29.990000,30.629999,30.629999,11609630
2021-01-18,30.709999,32.820000,30.540001,31.889999,31.889999,6854013
2021-01-25,33.599998,33.840000,29.350000,30.580000,30.580000,10332544
2021-02-01,31.200001,31.959999,30.740000,30.969999,30.969999,7126714
2021-02-08,31.500000,32.139999,30.809999,31.309999,31.309999,7232999
2021-02-15,31.510000,33.630001,31.190001,32.320000,32.320000,8211026
2021-02-22,32.200001,32.200001,29.520000,31.250000,31.250000,8869151
2021-03-01,31.820000,32.279999,28.500000,28.500000,28.500000,12175564
2021-03-08,28.940001,32.410000,28.639999,32.200001,32.200001,9139507
2021-03-15,32.299999,32.740002,29.900000,29.940001,29.940001,17316787
2021-03-22,29.900000,30.570000,28.900000,30.090000,30.090000,9825577
2021-03-29,30.150000,31.400000,29.799999,31.100000,31.100000,7688265
2021-04-05,31.100000,32.590000,29.570000,30.389999,30.389999,9919878
2021-04-12,30.320000,30.410000,29.360001,29.500000,29.500000,14367407
2021-04-19,29.500000,29.590000,27.730000,29.150000,29.150000,11287679
2021-04-26,29.250000,29.370001,27.719999,27.799999,27.799999,7489068
2021-05-03,27.959999,28.160000,25.820000,26.230000,26.230000,14593112
2021-05-10,26.320000,26.450001,23.820000,25.200001,25.200001,12625096
2021-05-17,25.410000,26.120001,24.320000,25.920000,25.920000,13273986
2021-05-24,25.920000,26.320000,25.490000,26.120001,26.120001,8994000
2021-05-31,26.180000,26.719999,25.020000,25.389999,25.389999,9410952
2021-06-07,25.379999,25.459999,24.110001,24.389999,24.389999,11032875
2021-06-14,24.590000,26.360001,24.590000,25.559999,25.559999,12738316
2021-06-21,25.500000,25.709999,24.719999,25.370001,25.370001,8215767
2021-06-28,25.350000,26.420000,25.240000,26.010000,26.010000,10195125
2021-07-05,26.100000,27.650000,25.549999,25.879999,25.879999,11785555
2021-07-12,25.900000,26.350000,22.290001,22.700001,22.700001,22694772
2021-07-19,22.620001,23.340000,21.580000,22.730000,22.730000,12977826
2021-07-26,22.650000,23.580000,22.320000,22.940001,22.940001,7557880
2021-08-02,23.200001,23.820000,22.549999,23.639999,23.639999,9698577
2021-08-09,23.709999,24.120001,23.430000,23.889999,23.889999,7677230
2021-08-16,23.719999,23.969999,23.049999,23.559999,23.559999,6411553
2021-08-23,23.719999,24.780001,23.309999,24.280001,24.280001,7371881
2021-08-30,24.330000,25.600000,24.299999,25.280001,25.280001,7864296
2021-09-06,25.420000,25.450001,22.510000,22.780001,22.780001,14117056
2021-09-13,22.780001,23.389999,22.430000,22.900000,22.900000,12465191
2021-09-20,22.500000,24.150000,22.240000,23.299999,23.299999,10398192
2021-09-27,23.690001,24.230000,22.440001,22.709999,22.709999,9627411
2021-10-04,22.700001,22.809999,21.260000,22.010000,22.010000,12804405
2021-10-11,22.330000,23.980000,22.160000,23.910000,23.910000,11637483
2021-10-18,23.930000,24.469999,23.660000,23.910000,23.910000,6646612
2021-10-25,24.020000,25.270000,23.309999,24.820000,24.820000,8679662
2021-11-01,24.910000,25.150000,22.660000,22.820000,22.820000,17391911
2021-11-08,23.000000,25.590000,22.990000,24.450001,24.450001,16547363
2021-11-15,24.440001,24.889999,23.930000,24.299999,24.299999,9360464
2021-11-22,24.270000,24.580000,23.059999,24.180000,24.180000,11390784
2021-11-29,24.150000,24.620001,22.750000,22.860001,22.860001,13057179
2021-12-06,23.000000,23.820000,22.600000,22.660000,22.660000,7001547
2021-12-13,22.700001,22.889999,21.690001,21.809999,21.809999,6318662
