Date,Open,High,Low,Close,Adj Close,Volume
2017-06-26,26.900000,27.799999,25.260000,27.799999,27.799999,11407039
2017-07-03,28.250000,28.750000,25.424999,26.250000,26.250000,1203913
2017-07-10,26.370001,28.490000,26.100000,28.000000,28.000000,441709
2017-07-17,28.275000,29.799999,27.155001,28.000000,28.000000,411870
2017-07-24,27.504999,28.870001,27.170000,27.410000,27.410000,112224
2017-07-31,27.625000,28.200001,26.700001,26.879999,26.879999,256027
2017-08-07,27.195000,29.820000,26.540001,27.730000,27.730000,566845
2017-08-14,27.830000,27.969999,26.900000,27.355000,27.355000,82501
2017-08-21,27.365000,30.639999,27.010000,30.400000,30.400000,144964
2017-08-28,30.600000,30.790001,29.200001,30.150000,30.150000,152523
2017-09-04,30.290001,33.200001,29.950001,32.700001,32.700001,158662
2017-09-11,32.845001,34.805000,32.700001,34.549999,34.549999,458032
2017-09-18,35.000000,37.000000,33.564999,34.000000,34.000000,294644
2017-09-25,33.994999,34.224998,32.200001,33.500000,33.500000,338687
2017-10-02,33.779999,36.110001,32.290001,35.549999,35.549999,194471
2017-10-09,35.305000,38.255001,34.869999,38.255001,38.255001,212946
2017-10-16,38.395000,38.395000,34.259998,34.584999,34.584999,254564
2017-10-23,35.075001,37.000000,34.884998,35.900002,35.900002,220113
2017-10-30,35.790001,39.264999,35.500000,38.205002,38.205002,228409
2017-11-06,38.419998,39.750000,36.330002,37.154999,37.154999,269314
2017-11-13,37.500000,39.000000,36.799999,38.735001,38.735001,155343
2017-11-20,39.400002,39.514999,37.049999,38.119999,38.119999,236000
2017-11-27,38.950001,39.950001,37.799999,39.200001,39.200001,357283
2017-12-04,39.435001,39.500000,34.230000,36.189999,36.189999,1057661
2017-12-11,36.355000,36.990002,34.634998,36.029999,36.029999,2206642
2017-12-18,36.165001,36.165001,33.474998,33.830002,33.830002,607320
2017-12-25,33.830002,34.000000,32.220001,33.000000,33.000000,424575
2018-01-01,33.000000,34.320000,31.400000,32.000000,32.000000,1024851
2018-01-08,32.520000,33.180000,31.940001,32.639999,32.639999,1805992
2018-01-15,32.619999,33.500000,32.619999,33.439999,33.439999,768988
2018-01-22,34.080002,35.320000,33.220001,35.060001,35.060001,1319307
2018-01-29,34.919998,35.299999,32.820000,33.060001,33.060001,1217096
2018-02-05,33.020000,33.700001,30.400000,31.980000,31.980000,1561607
2018-02-12,33.000000,35.060001,33.000000,34.540001,34.540001,1755302
2018-02-19,34.480000,34.639999,34.119999,34.500000,34.500000,786212
2018-02-26,34.799999,36.680000,34.759998,35.860001,35.860001,1562223
2018-03-05,35.680000,38.799999,35.660000,38.619999,38.619999,1564045
2018-03-12,38.980000,39.439999,37.959999,38.599998,38.599998,3668018
2018-03-19,38.680000,39.580002,38.220001,39.380001,39.380001,1003589
2018-03-26,39.340000,40.459999,38.340000,39.299999,39.299999,1468178
2018-04-02,39.299999,39.500000,37.279999,38.560001,38.560001,910201
2018-04-09,38.939999,39.560001,38.840000,39.380001,39.380001,1120295
2018-04-16,39.480000,39.560001,38.220001,38.919998,38.919998,1172846
2018-04-23,38.779999,41.200001,38.639999,40.099998,40.099998,2166603
2018-04-30,40.160000,40.799999,39.400002,39.619999,39.619999,1171916
2018-05-07,39.740002,40.200001,37.779999,40.139999,40.139999,1893682
2018-05-14,39.919998,40.959999,39.619999,40.000000,40.000000,1978273
2018-05-21,40.000000,40.340000,39.320000,39.660000,39.660000,1368665
2018-05-28,39.860001,40.540001,38.279999,39.980000,39.980000,10372685
2018-06-04,40.000000,42.000000,39.740002,41.119999,41.119999,2505954
2018-06-11,41.200001,41.799999,40.700001,41.799999,41.799999,4354689
2018-06-18,41.500000,44.520000,41.480000,44.400002,44.400002,2428706
2018-06-25,44.419998,46.000000,44.180000,45.580002,45.580002,2105129
2018-07-02,45.480000,49.139999,45.299999,48.939999,48.939999,2165370
2018-07-09,49.340000,50.000000,47.520000,48.619999,48.619999,1820909
2018-07-16,48.459999,50.700001,48.459999,50.150002,50.150002,1365985
2018-07-23,50.150002,52.349998,49.820000,51.000000,51.000000,1325975
2018-07-30,51.000000,51.000000,44.480000,47.060001,47.060001,2731461
2018-08-06,46.700001,48.939999,46.459999,47.619999,47.619999,1688029
2018-08-13,47.540001,47.880001,45.099998,45.840000,45.840000,1749192
2018-08-20,45.980000,49.560001,44.900002,48.779999,48.779999,1219921
2018-08-27,49.040001,49.880001,47.020000,47.459999,47.459999,1456677
2018-09-03,47.500000,47.680000,44.900002,45.299999,45.299999,1482824
2018-09-10,45.259998,46.680000,42.540001,44.580002,44.580002,2212865
2018-09-17,44.279999,44.419998,41.759998,43.099998,43.099998,2189197
2018-09-24,42.820000,43.560001,41.160000,41.419998,41.419998,1358091
2018-10-01,41.220001,41.860001,39.540001,39.720001,39.720001,1448860
2018-10-08,39.580002,39.619999,33.860001,35.099998,35.099998,2894754
2018-10-15,34.740002,36.939999,34.000000,35.459999,35.459999,1660310
2018-10-22,35.779999,35.880001,32.840000,33.820000,33.820000,1679618
2018-10-29,34.020000,38.320000,32.919998,37.400002,37.400002,2009087
2018-11-05,37.200001,39.639999,35.099998,36.860001,36.860001,2100653
2018-11-12,37.299999,37.299999,32.860001,34.259998,34.259998,1854088
2018-11-19,34.459999,34.820000,30.240000,32.180000,32.180000,1681481
2018-11-26,32.560001,34.580002,31.760000,32.139999,32.139999,1319565
2018-12-03,33.380001,34.180000,28.799999,30.260000,30.260000,1938347
2018-12-10,30.000000,32.160000,29.559999,31.020000,31.020000,1306859
2018-12-17,30.900000,34.599998,27.480000,30.400000,30.400000,2965179
2018-12-24,30.400000,32.500000,30.400000,32.500000,32.500000,642400
2018-12-31,32.500000,32.919998,29.000000,30.059999,30.059999,1294359
2019-01-07,30.799999,33.500000,30.500000,32.779999,32.779999,1837358
2019-01-14,32.680000,33.360001,32.180000,32.939999,32.939999,1063155
2019-01-21,33.240002,34.000000,32.119999,34.000000,34.000000,1407022
2019-01-28,33.799999,33.900002,31.260000,32.119999,32.119999,1755842
2019-02-04,32.180000,36.939999,32.000000,34.580002,34.580002,1899232
2019-02-11,34.779999,36.060001,34.419998,35.799999,35.799999,1461209
2019-02-18,35.980000,36.200001,33.320000,33.580002,33.580002,1980308
2019-02-25,34.000000,34.980000,33.279999,34.700001,34.700001,1562496
2019-03-04,34.980000,35.779999,34.500000,35.500000,35.500000,1312130
2019-03-11,35.500000,35.900002,34.880001,35.500000,35.500000,2196327
2019-03-18,35.740002,35.799999,34.660000,34.660000,34.660000,1333578
2019-03-25,34.400002,34.400002,31.500000,32.200001,32.200001,1568674
2019-04-01,32.490002,35.590000,32.369999,35.330002,35.330002,1791876
2019-04-08,35.389999,35.799999,34.340000,35.500000,35.500000,1639721
2019-04-15,35.500000,35.740002,34.860001,35.500000,35.500000,886077
2019-04-22,35.500000,41.139999,35.259998,40.750000,40.750000,4116843
2019-04-29,40.740002,42.279999,40.189999,42.240002,42.240002,1563361
2019-05-06,40.099998,42.919998,39.799999,41.900002,41.900002,1812372
2019-05-13,41.910000,43.000000,39.970001,41.869999,41.869999,2475596
2019-05-20,41.740002,41.939999,39.849998,40.119999,40.119999,1869992
2019-05-27,40.529999,40.540001,37.639999,38.549999,38.549999,3341013
2019-06-03,38.450001,38.889999,37.660000,38.290001,38.290001,1636432
2019-06-10,38.290001,38.740002,37.009998,37.590000,37.590000,1252064
2019-06-17,37.849998,43.279999,36.889999,41.160000,41.160000,3315061
2019-06-24,41.500000,42.099998,38.770000,39.889999,39.889999,1889712
2019-07-01,40.430000,40.779999,38.639999,40.009998,40.009998,1867894
2019-07-08,40.060001,40.220001,38.450001,39.970001,39.970001,1491902
2019-07-15,40.099998,41.290001,39.549999,40.700001,40.700001,1723045
2019-07-22,40.889999,41.439999,40.000000,40.889999,40.889999,1415141
2019-07-29,42.000000,45.580002,41.910000,44.500000,44.500000,3212827
2019-08-05,42.060001,46.900002,41.759998,46.160000,46.160000,2567381
2019-08-12,46.840000,47.049999,43.009998,44.200001,44.200001,1817128
2019-08-19,44.320000,46.630001,44.220001,44.830002,44.830002,1506449
2019-08-26,44.520000,46.400002,43.259998,45.959999,45.959999,1549367
2019-09-02,46.200001,48.790001,44.360001,46.389999,46.389999,2046779
2019-09-09,46.419998,46.750000,44.000000,44.580002,44.580002,1697270
2019-09-16,44.130001,44.299999,41.630001,41.880001,41.880001,2458181
2019-09-23,41.709999,42.470001,40.549999,41.259998,41.259998,1187971
2019-09-30,41.200001,41.650002,39.380001,40.189999,40.189999,1608335
2019-10-07,40.180000,40.549999,38.590000,40.360001,40.360001,1809952
2019-10-14,40.070000,44.070000,39.610001,42.549999,42.549999,2136806
2019-10-21,42.500000,44.849998,42.299999,44.349998,44.349998,1636561
2019-10-28,44.410000,46.000000,40.470001,41.529999,41.529999,2999600
2019-11-04,41.650002,44.619999,40.849998,44.130001,44.130001,2343685
2019-11-11,44.020000,44.599998,42.400002,43.709999,43.709999,1307404
2019-11-18,43.930000,45.540001,43.290001,45.060001,45.060001,1169698
2019-11-25,45.619999,48.520000,44.919998,48.000000,48.000000,1706956
2019-12-02,47.790001,49.470001,47.509998,49.330002,49.330002,1850122
2019-12-09,49.500000,62.560001,48.830002,61.840000,61.840000,3878390
2019-12-16,62.299999,69.419998,61.259998,69.000000,69.000000,3967475
2019-12-23,69.220001,71.160004,68.779999,70.660004,70.660004,753616
2019-12-30,71.519997,72.180000,68.699997,70.980003,70.980003,1231274
2020-01-06,70.940002,70.940002,64.580002,65.599998,65.599998,2521472
2020-01-13,65.580002,72.160004,65.360001,70.000000,70.000000,3094321
2020-01-20,70.059998,70.639999,66.879997,70.000000,70.000000,2015269
2020-01-27,69.500000,71.720001,66.519997,69.620003,69.620003,1964210
2020-02-03,69.720001,75.660004,69.699997,72.639999,72.639999,2599427
2020-02-10,72.800003,81.620003,69.599998,79.260002,79.260002,3723803
2020-02-17,79.660004,81.199997,76.199997,76.300003,76.300003,1438798
2020-02-24,74.760002,74.760002,64.500000,68.000000,68.000000,3422984
2020-03-02,72.000000,73.260002,66.080002,67.459999,67.459999,2711279
2020-03-09,60.000000,67.459999,53.820000,60.139999,60.139999,3920483
2020-03-16,57.380001,67.839996,50.180000,66.000000,66.000000,5907976
2020-03-23,63.919998,73.180000,61.959999,69.199997,69.199997,3182586
2020-03-30,70.000000,70.360001,64.760002,65.760002,65.760002,2207504
2020-04-06,67.260002,69.760002,58.540001,62.880001,62.880001,2357286
2020-04-13,62.880001,71.660004,62.880001,69.239998,69.239998,1880432
